,steer,nombre,vitesse
7858,-0.01,36469.0,22.0
7859,-0.01,36468.0,22.0
7860,-0.0,36470.0,22.0
7861,-0.01,36471.0,22.0
7862,-0.01,36472.0,22.0
7863,-0.0,36473.0,21.0
7864,0.0,36474.0,21.0
7865,0.01,36475.0,21.0
7866,-0.01,36476.0,21.0
7867,-0.0,36477.0,21.0
7868,0.0,36478.0,20.0
7869,0.01,36479.0,20.0
7870,0.01,36480.0,20.0
7871,-0.0,36481.0,20.0
7872,0.0,36483.0,20.0
7873,-0.0,36482.0,20.0
7874,0.01,36484.0,20.0
7875,0.02,36485.0,21.0
7876,0.01,36486.0,21.0
7877,0.0,36487.0,22.0
7878,0.0,36488.0,22.0
7879,0.0,36489.0,22.0
7880,-0.0,36490.0,22.0
7881,-0.01,36491.0,22.0
7882,-0.01,36493.0,22.0
7883,-0.01,36492.0,22.0
7884,-0.01,36494.0,22.0
7885,0.0,36495.0,22.0
7886,-0.01,36496.0,22.0
7887,-0.01,36497.0,21.0
7888,-0.0,36498.0,21.0
7889,0.0,36499.0,21.0
7890,0.01,36500.0,21.0
7891,-0.01,36501.0,21.0
7892,-0.0,36502.0,20.0
7893,0.01,36504.0,20.0
7894,0.0,36503.0,20.0
7895,0.01,36505.0,20.0
7896,0.01,36506.0,20.0
7897,-0.0,36507.0,20.0
7898,0.0,36508.0,20.0
7899,0.01,36510.0,21.0
7900,0.01,36509.0,21.0
7901,0.01,36511.0,22.0
7902,-0.0,36512.0,22.0
7903,-0.0,36513.0,22.0
7904,-0.01,36514.0,22.0
7905,-0.01,36515.0,22.0
7906,-0.0,36516.0,22.0
7907,-0.01,36517.0,22.0
7908,-0.01,36518.0,22.0
7909,-0.01,36519.0,22.0
7910,-0.0,36520.0,21.0
7911,0.0,36521.0,21.0
7912,-0.01,36522.0,21.0
7913,-0.01,36523.0,21.0
7914,-0.0,36524.0,21.0
7915,0.0,36525.0,21.0
7916,0.01,36526.0,20.0
7917,-0.0,36527.0,20.0
7918,-0.0,36528.0,20.0
7919,0.0,36529.0,20.0
7920,0.01,36530.0,20.0
7921,0.01,36531.0,20.0
7922,0.01,36532.0,21.0
7923,0.01,36533.0,21.0
7924,0.01,36534.0,22.0
7925,0.01,36535.0,22.0
7926,-0.01,36536.0,22.0
7927,-0.01,36538.0,22.0
7928,-0.01,36537.0,22.0
7929,-0.01,36539.0,22.0
7930,-0.01,36540.0,22.0
7931,-0.0,36541.0,22.0
7932,-0.01,36542.0,22.0
7933,-0.0,36543.0,21.0
7934,0.0,36544.0,21.0
7935,0.0,36545.0,21.0
7936,0.0,36546.0,21.0
7937,-8.96,36547.0,21.0
7938,-9.23,36548.0,21.0
7939,-8.67,36549.0,20.0
7940,-7.87,36550.0,20.0
7941,-7.06,36551.0,20.0
7942,-24.2,36553.0,20.0
7943,-24.18,36552.0,20.0
7944,-22.72,36554.0,20.0
7945,-20.69,36555.0,21.0
7946,-18.59,36556.0,22.0
7947,-16.59,36557.0,22.0
7948,-14.76,36558.0,23.0
7949,-35.65,36559.0,23.0
7950,-33.56,36561.0,23.0
7951,-33.56,36560.0,23.0
7952,-30.79,36562.0,23.0
7953,-43.29,36563.0,22.0
7954,-40.74,36564.0,22.0
7955,-37.28,36565.0,22.0
7956,-33.71,36566.0,22.0
7957,-30.37,36567.0,22.0
7958,-27.37,36568.0,22.0
7959,-35.38,36569.0,21.0
7960,-32.95,36570.0,21.0
7961,-30.01,36571.0,21.0
7962,-27.11,36572.0,21.0
7963,-24.45,36573.0,21.0
7964,-22.07,36574.0,21.0
7965,-28.48,36575.0,20.0
7966,-26.51,36576.0,20.0
7967,-24.14,36577.0,20.0
7968,-21.83,36578.0,20.0
7969,-19.69,36579.0,20.0
7970,-17.71,36580.0,21.0
7971,-22.67,36581.0,22.0
7972,-20.96,36582.0,22.0
7973,-18.89,36583.0,22.0
7974,-16.86,36584.0,22.0
7975,-15.02,36585.0,22.0
7976,0.0,36586.0,22.0
7977,-18.35,36587.0,22.0
7978,-19.22,36588.0,22.0
7979,-18.61,36589.0,22.0
7980,-17.25,36590.0,22.0
7981,-15.05,36591.0,21.0
7982,-13.3,36592.0,21.0
7983,-11.75,36593.0,21.0
7984,-10.39,36594.0,21.0
7985,-9.2,36595.0,21.0
7986,-7.37,36596.0,21.0
7987,-6.38,36597.0,20.0
7988,-4.9,36598.0,20.0
7989,-4.9,36599.0,20.0
7990,-3.82,36601.0,20.0
7991,-4.32,36600.0,20.0
7992,-2.82,36602.0,20.0
7993,-2.41,36603.0,20.0
7994,-2.09,36604.0,21.0
7995,-1.81,36605.0,21.0
7996,-1.58,36606.0,22.0
7997,-1.11,36607.0,22.0
7998,-0.78,36609.0,22.0
7999,-0.78,36608.0,22.0
8000,-0.67,36610.0,22.0
8001,-0.57,36611.0,22.0
8002,-0.38,36612.0,22.0
8003,-0.3,36613.0,22.0
8004,-0.25,36614.0,22.0
8005,-0.21,36615.0,21.0
8006,-0.17,36616.0,21.0
8007,-0.11,36617.0,21.0
8008,-0.08,36618.0,21.0
8009,-0.06,36619.0,21.0
8010,-0.04,36621.0,20.0
8011,-0.05,36620.0,21.0
8012,-0.02,36622.0,20.0
8013,-0.01,36623.0,20.0
8014,-0.01,36624.0,20.0
8015,-0.0,36625.0,20.0
8016,0.01,36626.0,20.0
8017,0.01,36627.0,21.0
8018,0.01,36630.0,22.0
8019,0.01,36629.0,22.0
8020,0.01,36628.0,21.0
8021,0.01,36631.0,22.0
8022,-0.01,36632.0,22.0
8023,-0.01,36633.0,22.0
8024,-0.0,36634.0,22.0
8025,-0.0,36635.0,22.0
8026,0.0,36636.0,22.0
8027,-0.0,36637.0,22.0
8028,-0.0,36638.0,21.0
8029,0.0,36639.0,21.0
8030,0.01,36640.0,21.0
8031,-0.0,36642.0,21.0
8032,-0.0,36643.0,21.0
8033,0.0,36644.0,20.0
8034,0.01,36645.0,20.0
8035,0.01,36646.0,20.0
8036,-0.0,36647.0,20.0
8037,0.0,36648.0,20.0
8038,0.0,36649.0,20.0
8039,0.01,36650.0,20.0
8040,0.02,36651.0,21.0
8041,0.02,36652.0,21.0
8042,0.0,36653.0,22.0
8043,0.0,36654.0,22.0
8044,-0.0,36655.0,22.0
8045,-0.0,36657.0,22.0
8046,-0.0,36656.0,22.0
8047,-0.01,36658.0,22.0
8048,-0.01,36659.0,22.0
8049,-0.0,36661.0,22.0
8050,-0.01,36660.0,22.0
8051,0.0,36662.0,21.0
8052,-0.01,36663.0,21.0
8053,-0.0,36665.0,21.0
8054,-0.01,36664.0,21.0
8055,0.0,36666.0,21.0
8056,0.01,36667.0,21.0
8057,-0.01,36668.0,20.0
8058,0.0,36669.0,20.0
8059,0.0,36670.0,20.0
8060,0.01,36671.0,20.0
8061,0.0,36672.0,20.0
8062,0.01,36673.0,21.0
8063,0.01,36674.0,21.0
8064,0.01,36675.0,21.0
8065,-0.0,36678.0,22.0
8066,0.01,36677.0,22.0
8067,-0.01,36679.0,22.0
8068,-0.01,36680.0,22.0
8069,-0.01,36681.0,22.0
8070,-0.0,36682.0,22.0
8071,-0.01,36683.0,22.0
8072,-0.01,36684.0,22.0
8073,-0.0,36685.0,21.0
8074,0.01,36687.0,21.0
8075,-0.0,36688.0,21.0
8076,0.01,36689.0,21.0
8077,0.01,36690.0,21.0
8078,0.0,36691.0,20.0
8079,4.98,36692.0,20.0
8080,4.85,36693.0,20.0
8081,14.88,36694.0,20.0
8082,14.84,36696.0,20.0
8083,12.61,36697.0,21.0
8084,24.05,36700.0,21.0
8085,12.61,36698.0,21.0
8086,24.65,36699.0,21.0
8087,20.29,36701.0,22.0
8088,32.0,36702.0,22.0
8089,39.18,36703.0,21.0
8090,39.18,36704.0,21.0
8091,36.32,36707.0,21.0
8092,36.32,36705.0,21.0
8093,36.32,36706.0,21.0
8094,40.59,36710.0,20.0
8095,40.59,36711.0,20.0
8096,43.92,36708.0,20.0
8097,43.92,36709.0,20.0
8098,37.23,36712.0,21.0
8099,34.07,36713.0,21.0
8100,43.75,36714.0,22.0
8101,41.03,36715.0,22.0
8102,37.61,36716.0,22.0
8103,34.19,36717.0,22.0
8104,31.04,36718.0,22.0
8105,32.35,36719.0,22.0
8106,29.43,36720.0,22.0
8107,26.52,36721.0,22.0
8108,21.48,36723.0,22.0
8109,21.48,36722.0,22.0
8110,20.1,36724.0,22.0
8111,17.95,36725.0,22.0
8112,14.23,36726.0,21.0
8113,12.7,36727.0,21.0
8114,11.45,36728.0,21.0
8115,11.45,36729.0,21.0
8116,8.98,36731.0,21.0
8117,8.98,36730.0,21.0
8118,7.96,36732.0,20.0
8119,7.07,36733.0,20.0
8120,6.64,36734.0,20.0
8121,5.91,36735.0,20.0
8122,5.25,36736.0,20.0
8123,4.66,36737.0,20.0
8124,4.12,36738.0,21.0
8125,4.28,36739.0,21.0
8126,3.34,36741.0,22.0
8127,3.81,36740.0,22.0
8128,2.53,36742.0,22.0
8129,2.76,36744.0,22.0
8130,2.53,36743.0,22.0
8131,2.76,36745.0,22.0
8132,2.14,36746.0,22.0
8133,2.14,36747.0,22.0
8134,2.43,36748.0,21.0
8135,2.23,36749.0,21.0
8136,2.0,36751.0,21.0
8137,1.78,36752.0,21.0
8138,2.3,36753.0,21.0
8139,2.0,36750.0,21.0
8140,1.92,36754.0,20.0
8141,1.76,36755.0,20.0
8142,1.38,36756.0,20.0
8143,1.03,36757.0,21.0
8144,0.56,36759.0,22.0
8145,0.77,36758.0,22.0
8146,0.41,36760.0,22.0
8147,0.32,36761.0,22.0
8148,0.28,36762.0,21.0
8149,0.26,36764.0,21.0
8150,0.26,36763.0,21.0
8151,0.19,36765.0,21.0
8152,0.16,36766.0,21.0
8153,0.08,36768.0,20.0
8154,0.14,36767.0,20.0
8155,0.08,36769.0,20.0
8156,0.08,36770.0,21.0
8157,0.05,36772.0,21.0
8158,0.05,36771.0,21.0
8159,0.03,36773.0,22.0
8160,0.02,36774.0,22.0
8161,-0.0,36775.0,22.0
8162,0.0,36776.0,22.0
8163,-0.01,36777.0,21.0
8164,0.01,36779.0,20.0
8165,0.0,36778.0,20.0
8166,0.01,36781.0,20.0
8167,-0.0,36780.0,20.0
8168,0.0,36782.0,22.0
8169,-0.0,36784.0,22.0
8170,-0.0,36785.0,22.0
8171,-0.0,36783.0,22.0
8172,-0.02,36786.0,22.0
8173,-0.02,36787.0,22.0
8174,-0.02,36788.0,22.0
8175,-0.02,36789.0,22.0
8176,-0.01,36792.0,21.0
8177,-0.01,36791.0,21.0
8178,-0.01,36790.0,21.0
8179,-0.01,36793.0,21.0
8180,-0.0,36794.0,21.0
8181,0.0,36806.0,21.0
8182,0.0,36805.0,21.0
8183,0.0,36807.0,21.0
8184,0.0,36808.0,21.0
8185,-0.01,36809.0,21.0
8186,-0.01,36811.0,21.0
8187,-0.01,36810.0,21.0
8188,-0.0,36812.0,20.0
8189,-0.0,36815.0,20.0
8190,-0.0,36813.0,20.0
8191,-0.0,36814.0,20.0
8192,0.01,36816.0,20.0
8193,0.01,36817.0,20.0
8194,-0.01,36818.0,20.0
8195,-0.01,36819.0,20.0
8196,-0.01,36820.0,20.0
8197,-0.0,36821.0,20.0
8198,0.0,36822.0,20.0
8199,0.01,36823.0,21.0
8200,0.02,36824.0,21.0
8201,0.0,36825.0,21.0
8202,-0.0,36826.0,22.0
8203,-0.0,36827.0,22.0
8204,-0.0,36828.0,22.0
8205,-0.0,36829.0,22.0
8206,-0.02,36830.0,22.0
8207,-0.01,36831.0,21.0
8208,-0.01,36832.0,21.0
8209,-0.0,36833.0,21.0
8210,0.0,36834.0,21.0
8211,-0.01,36835.0,21.0
8212,-0.01,36836.0,20.0
8213,-0.0,36837.0,20.0
8214,0.0,36838.0,20.0
8215,0.01,36839.0,20.0
8216,0.01,36840.0,20.0
8217,-0.0,36841.0,20.0
8218,0.01,36842.0,21.0
8219,0.01,36843.0,21.0
8220,0.01,36844.0,22.0
8221,0.01,36845.0,22.0
8222,-0.01,36846.0,22.0
8223,-0.01,36847.0,22.0
8224,-0.01,36848.0,22.0
8225,-0.01,36849.0,22.0
8226,-0.0,36850.0,22.0
8227,-0.01,36851.0,21.0
8228,-0.01,36852.0,21.0
8229,-0.01,36853.0,21.0
8230,-0.0,36854.0,21.0
8231,0.0,36855.0,21.0
8232,-0.01,36856.0,21.0
8233,-0.0,36857.0,20.0
8234,0.0,36859.0,20.0
8235,0.0,36858.0,20.0
8236,0.01,36860.0,20.0
8237,-0.0,36861.0,20.0
8238,0.0,36862.0,20.0
8239,0.01,36863.0,21.0
8240,0.01,36864.0,21.0
8241,0.01,36865.0,22.0
8242,0.01,36866.0,22.0
8243,-0.0,36867.0,22.0
8244,-0.01,36868.0,22.0
8245,-0.01,36869.0,22.0
8246,-0.01,36870.0,22.0
8247,-0.01,36871.0,22.0
8248,-0.01,36872.0,22.0
8249,-0.01,36873.0,22.0
8250,0.0,36875.0,21.0
8251,-0.0,36874.0,21.0
8252,-0.01,36876.0,21.0
8253,-0.0,36877.0,21.0
8254,-0.0,36878.0,21.0
8255,0.0,36879.0,20.0
8256,-0.0,36883.0,20.0
8257,0.01,36881.0,20.0
8258,-0.0,36882.0,20.0
8259,0.01,36885.0,21.0
8260,0.01,36884.0,20.0
8261,0.01,36886.0,21.0
8262,0.01,36887.0,21.0
8263,0.0,36889.0,22.0
8264,0.0,36888.0,22.0
8265,-0.0,36891.0,22.0
8266,-0.01,36893.0,22.0
8267,-0.0,36890.0,22.0
8268,-0.01,36892.0,22.0
8269,-0.01,36895.0,22.0
8270,-0.01,36894.0,22.0
8271,0.01,36898.0,21.0
8272,0.0,36897.0,21.0
8273,-0.0,36896.0,21.0
8274,0.01,36899.0,21.0
8275,-0.01,36900.0,21.0
8276,-0.01,36901.0,21.0
8277,-0.0,36902.0,21.0
8278,0.0,36903.0,21.0
8279,0.01,36905.0,20.0
8280,0.01,36904.0,20.0
8281,0.01,36906.0,20.0
8282,-0.0,36907.0,20.0
8283,-0.0,36908.0,20.0
8284,0.01,36910.0,20.0
8285,0.0,36909.0,20.0
8286,0.02,36911.0,20.0
8287,0.01,36913.0,22.0
8288,0.01,36912.0,22.0
8289,0.0,36914.0,22.0
8290,0.0,36915.0,22.0
8291,0.0,36916.0,22.0
8292,0.0,36917.0,22.0
8293,-0.01,36918.0,22.0
8294,-0.01,36919.0,22.0
8295,-0.01,36920.0,22.0
8296,-0.0,36921.0,22.0
8297,-0.01,36922.0,22.0
8298,-0.01,36923.0,22.0
8299,-0.0,36924.0,22.0
8300,0.01,36926.0,21.0
8301,0.0,36925.0,22.0
8302,-0.01,36927.0,21.0
8303,0.0,36928.0,21.0
8304,0.0,36929.0,21.0
8305,0.01,36930.0,21.0
8306,-0.0,36931.0,20.0
8307,-0.0,36932.0,20.0
8308,0.0,36933.0,20.0
8309,0.01,36934.0,20.0
8310,0.01,36935.0,20.0
8311,0.01,36936.0,20.0
8312,0.02,36937.0,20.0
8313,0.01,36939.0,21.0
8314,0.0,36938.0,20.0
8315,0.01,36940.0,22.0
8316,0.01,36941.0,22.0
8317,-0.01,36942.0,22.0
8318,-0.01,36943.0,22.0
8319,-0.01,36944.0,22.0
8320,-0.01,36946.0,22.0
8321,-0.01,36945.0,22.0
8322,-0.0,36947.0,22.0
8323,-0.01,36948.0,22.0
8324,-0.0,36949.0,22.0
8325,0.0,36950.0,22.0
8326,0.01,36951.0,22.0
8327,-0.0,36954.0,21.0
8328,-0.01,36953.0,21.0
8329,0.01,36952.0,22.0
8330,-0.0,36956.0,21.0
8331,0.0,36957.0,20.0
8332,0.01,36955.0,21.0
8333,-0.0,36959.0,20.0
8334,0.01,36958.0,20.0
8335,-0.0,36961.0,20.0
8336,-0.0,36960.0,20.0
8337,0.01,36966.0,20.0
8338,0.01,36962.0,20.0
8339,0.01,36963.0,20.0
8340,0.01,36967.0,21.0
8341,0.01,36968.0,21.0
8342,0.0,36969.0,22.0
8343,0.0,36970.0,22.0
8344,0.0,36971.0,22.0
8345,-0.01,36972.0,22.0
8346,-0.01,36973.0,22.0
8347,-0.01,36974.0,22.0
8348,-0.0,36975.0,22.0
8349,-0.0,36976.0,22.0
8350,-0.01,36978.0,22.0
8351,0.0,36977.0,22.0
8352,-0.01,36979.0,22.0
8353,0.0,36980.0,21.0
8354,0.01,36981.0,21.0
8355,0.01,36982.0,21.0
8356,-0.01,36983.0,21.0
8357,-0.0,36984.0,21.0
8358,0.01,36985.0,21.0
8359,0.01,36986.0,21.0
8360,-0.0,36987.0,20.0
8361,-0.0,36988.0,20.0
8362,-0.0,36989.0,20.0
8363,-0.0,36990.0,20.0
8364,0.0,36991.0,20.0
8365,0.01,36992.0,20.0
8366,0.01,36993.0,20.0
8367,0.0,36995.0,21.0
8368,0.0,36994.0,21.0
8369,0.0,36996.0,22.0
8370,-0.0,36997.0,22.0
8371,-0.0,36998.0,22.0
8372,-0.01,36999.0,22.0
8373,-0.01,37000.0,22.0
8374,-0.01,37001.0,22.0
8375,-0.0,37002.0,22.0
8376,0.0,37003.0,22.0
8377,-0.0,37004.0,22.0
8378,0.0,37006.0,20.0
8379,0.01,37007.0,17.0
8380,-0.0,37005.0,21.0
8381,-0.15,37165.0,1.0
8382,-0.15,37164.0,1.0
8383,-0.12,37166.0,2.0
8384,-0.12,37167.0,2.0
8385,-0.12,37168.0,5.0
8386,-0.12,37169.0,5.0
8387,-0.11,37170.0,6.0
8388,-0.11,37171.0,7.0
8389,-0.11,37172.0,8.0
8390,-0.1,37173.0,10.0
8391,-0.1,37174.0,11.0
8392,-0.09,37175.0,12.0
8393,-0.09,37176.0,13.0
8394,-0.08,37177.0,14.0
8395,-0.08,37178.0,15.0
8396,0.0,37179.0,16.0
8397,0.0,37180.0,17.0
8398,3.04,37181.0,18.0
8399,3.07,37182.0,19.0
8400,2.85,37183.0,20.0
8401,2.56,37184.0,21.0
8402,10.32,37185.0,22.0
8403,10.33,37186.0,23.0
8404,9.56,37187.0,23.0
8405,17.76,37189.0,24.0
8406,8.59,37188.0,24.0
8407,17.34,37190.0,24.0
8408,16.01,37191.0,24.0
8409,14.45,37192.0,24.0
8410,23.72,37193.0,24.0
8411,22.85,37194.0,24.0
8412,26.56,37198.0,23.0
8413,21.13,37195.0,23.0
8414,30.3,37196.0,23.0
8415,28.82,37197.0,23.0
8416,36.76,37199.0,22.0
8417,32.19,37200.0,22.0
8418,42.51,37201.0,22.0
8419,42.51,37202.0,22.0
8420,36.88,37204.0,21.0
8421,36.88,37203.0,21.0
8422,33.72,37205.0,21.0
8423,40.24,37206.0,21.0
8424,38.37,37207.0,20.0
8425,38.37,37208.0,20.0
8426,35.79,37209.0,20.0
8427,42.45,37210.0,21.0
8428,39.53,37211.0,21.0
8429,32.76,37212.0,22.0
8430,29.62,37213.0,23.0
8431,29.62,37214.0,23.0
8432,28.32,37215.0,23.0
8433,22.48,37216.0,23.0
8434,19.92,37217.0,23.0
8435,19.92,37218.0,23.0
8436,17.67,37219.0,23.0
8437,14.97,37220.0,23.0
8438,12.99,37221.0,23.0
8439,11.31,37222.0,23.0
8440,9.87,37223.0,23.0
8441,8.64,37224.0,23.0
8442,6.68,37225.0,23.0
8443,5.66,37226.0,22.0
8444,4.86,37227.0,22.0
8445,3.19,37228.0,22.0
8446,2.7,37229.0,22.0
8447,2.7,37230.0,22.0
8448,1.99,37231.0,21.0
8449,1.99,37232.0,21.0
8450,1.73,37233.0,21.0
8451,1.27,37234.0,21.0
8452,1.07,37235.0,21.0
8453,0.91,37236.0,20.0
8454,0.79,37237.0,20.0
8455,0.69,37238.0,20.0
8456,0.4,37240.0,20.0
8457,0.6,37239.0,20.0
8458,0.33,37241.0,20.0
8459,0.28,37242.0,20.0
8460,0.23,37243.0,21.0
8461,0.19,37244.0,21.0
8462,0.11,37245.0,22.0
8463,0.07,37246.0,22.0
8464,0.06,37248.0,22.0
8465,0.06,37247.0,22.0
8466,0.05,37249.0,22.0
8467,0.02,37251.0,22.0
8468,0.02,37250.0,22.0
8469,0.01,37252.0,22.0
8470,0.01,37253.0,22.0
8471,0.0,37254.0,21.0
8472,0.0,37255.0,21.0
8473,0.0,37256.0,21.0
8474,-0.0,37257.0,21.0
8475,-0.01,37258.0,21.0
8476,-0.01,37259.0,20.0
8477,0.0,37260.0,20.0
8478,-0.0,37261.0,20.0
8479,-0.0,37262.0,20.0
8480,-0.01,37263.0,20.0
8481,-0.01,37264.0,20.0
8482,-0.02,37265.0,20.0
8483,-0.01,37266.0,21.0
8484,-0.01,37267.0,21.0
8485,-0.02,37268.0,22.0
8486,-0.02,37269.0,22.0
8487,-0.0,37270.0,22.0
8488,0.0,37272.0,22.0
8489,0.0,37271.0,22.0
8490,-0.0,37274.0,22.0
8491,-0.0,37273.0,22.0
8492,-0.01,37275.0,22.0
8493,0.88,37276.0,22.0
8494,0.9,37277.0,21.0
8495,0.83,37278.0,21.0
8496,4.29,37279.0,21.0
8497,4.29,37280.0,21.0
8498,4.25,37281.0,21.0
8499,3.92,37282.0,21.0
8500,3.52,37283.0,20.0
8501,3.13,37284.0,20.0
8502,7.9,37285.0,20.0
8503,7.64,37286.0,20.0
8504,7.01,37287.0,20.0
8505,6.3,37288.0,20.0
8506,10.64,37290.0,21.0
8507,9.15,37292.0,22.0
8508,10.64,37289.0,21.0
8509,10.1,37291.0,22.0
8510,12.38,37293.0,22.0
8511,12.38,37294.0,22.0
8512,12.38,37295.0,22.0
8513,11.76,37296.0,22.0
8514,10.71,37297.0,22.0
8515,9.6,37298.0,22.0
8516,14.02,37299.0,22.0
8517,13.11,37300.0,21.0
8518,11.87,37301.0,21.0
8519,10.63,37302.0,21.0
8520,14.69,37303.0,21.0
8521,13.66,37304.0,21.0
8522,12.35,37305.0,21.0
8523,11.05,37306.0,20.0
8524,9.87,37307.0,20.0
8525,14.36,37308.0,20.0
8526,13.43,37309.0,20.0
8527,12.2,37310.0,20.0
8528,10.96,37311.0,20.0
8529,9.78,37312.0,21.0
8530,14.37,37313.0,21.0
8531,13.37,37314.0,22.0
8532,12.03,37315.0,22.0
8533,10.67,37316.0,22.0
8534,14.85,37317.0,22.0
8535,13.72,37318.0,22.0
8536,12.31,37319.0,22.0
8537,14.97,37320.0,22.0
8538,13.82,37321.0,22.0
8539,13.82,37322.0,22.0
8540,11.04,37323.0,21.0
8541,14.53,37324.0,21.0
8542,13.37,37325.0,21.0
8543,13.37,37326.0,21.0
8544,10.68,37328.0,20.0
8545,9.47,37329.0,20.0
8546,13.08,37330.0,20.0
8547,10.91,37331.0,20.0
8548,9.75,37333.0,20.0
8549,10.91,37332.0,20.0
8550,7.69,37334.0,21.0
8551,7.69,37335.0,21.0
8552,11.79,37336.0,21.0
8553,10.95,37337.0,22.0
8554,9.81,37338.0,22.0
8555,8.67,37339.0,22.0
8556,7.61,37340.0,22.0
8557,11.61,37341.0,22.0
8558,10.82,37342.0,22.0
8559,9.73,37343.0,22.0
8560,8.63,37344.0,22.0
8561,7.63,37345.0,22.0
8562,11.57,37346.0,21.0
8563,10.82,37347.0,21.0
8564,8.72,37349.0,21.0
8565,9.78,37348.0,21.0
8566,7.76,37350.0,21.0
8567,11.58,37351.0,20.0
8568,10.84,37352.0,20.0
8569,9.83,37353.0,20.0
8570,8.81,37354.0,20.0
8571,7.88,37355.0,20.0
8572,11.57,37356.0,20.0
8573,10.81,37357.0,20.0
8574,9.77,37358.0,21.0
8575,8.7,37359.0,21.0
8576,11.32,37360.0,22.0
8577,10.53,37362.0,22.0
8578,10.53,37361.0,22.0
8579,9.45,37363.0,22.0
8580,7.39,37365.0,22.0
8581,8.37,37364.0,22.0
8582,11.16,37366.0,22.0
8583,10.46,37367.0,22.0
8584,9.46,37368.0,22.0
8585,8.45,37369.0,21.0
8586,11.67,37370.0,21.0
8587,10.84,37371.0,21.0
8588,9.77,37372.0,21.0
8589,8.71,37373.0,21.0
8590,7.75,37374.0,21.0
8591,0.0,37375.0,20.0
8592,10.58,37376.0,20.0
8593,10.82,37377.0,20.0
8594,10.19,37378.0,20.0
8595,9.3,37379.0,20.0
8596,8.39,37380.0,20.0
8597,7.82,37381.0,21.0
8598,6.93,37382.0,21.0
8599,6.08,37383.0,22.0
8600,4.65,37385.0,22.0
8601,5.32,37384.0,22.0
8602,3.99,37386.0,22.0
8603,3.44,37387.0,22.0
8604,2.58,37389.0,22.0
8605,2.98,37388.0,22.0
8606,2.24,37390.0,22.0
8607,1.84,37391.0,22.0
8608,1.57,37392.0,21.0
8609,1.36,37393.0,21.0
8610,1.17,37394.0,21.0
8611,0.0,37395.0,21.0
8612,0.92,37396.0,21.0
8613,0.81,37398.0,20.0
8614,0.89,37397.0,21.0
8615,0.73,37399.0,20.0
8616,0.64,37400.0,20.0
8617,0.46,37401.0,20.0
8618,0.39,37402.0,20.0
8619,0.33,37403.0,20.0
8620,0.28,37404.0,20.0
8621,0.24,37405.0,21.0
8622,0.16,37406.0,21.0
8623,0.13,37407.0,22.0
8624,0.11,37408.0,22.0
8625,0.09,37409.0,22.0
8626,0.08,37410.0,22.0
8627,0.05,37411.0,22.0
8628,0.04,37412.0,22.0
8629,0.03,37413.0,22.0
8630,0.03,37414.0,22.0
8631,0.02,37415.0,22.0
8632,0.02,37416.0,21.0
8633,0.01,37417.0,21.0
8634,0.01,37418.0,21.0
8635,0.0,37419.0,21.0
8636,-0.0,37420.0,21.0
8637,0.01,37421.0,21.0
8638,0.01,37422.0,20.0
8639,0.0,37423.0,20.0
8640,-0.01,37425.0,20.0
8641,-0.0,37424.0,20.0
8642,-0.01,37426.0,20.0
8643,0.0,37427.0,20.0
8644,-0.01,37428.0,21.0
8645,-0.01,37429.0,21.0
8646,-0.02,37430.0,22.0
8647,-0.02,37431.0,22.0
8648,-0.01,37432.0,22.0
8649,-0.0,37433.0,22.0
8650,-0.0,37434.0,22.0
8651,-0.01,37435.0,22.0
8652,-0.01,37436.0,22.0
8653,0.01,37437.0,22.0
8654,0.01,37438.0,22.0
8655,0.0,37439.0,21.0
8656,-0.0,37440.0,21.0
8657,-0.0,37441.0,21.0
8658,0.01,37442.0,21.0
8659,0.01,37443.0,21.0
8660,0.0,37444.0,21.0
8661,0.0,37445.0,20.0
8662,-0.0,37446.0,20.0
8663,0.01,37447.0,20.0
8664,0.01,37448.0,20.0
8665,0.01,37449.0,18.0
8666,0.0,37450.0,15.0
8667,-0.16,37451.0,11.0
8668,-0.18,37453.0,3.0
8669,-0.22,37452.0,7.0
8670,-0.18,37466.0,3.0
8671,-0.18,37467.0,3.0
8672,-0.18,37468.0,4.0
8673,-0.18,37469.0,5.0
8674,-0.17,37470.0,7.0
8675,-0.16,37471.0,9.0
8676,-0.16,37472.0,9.0
8677,-0.15,37473.0,10.0
8678,-0.14,37474.0,11.0
8679,-0.14,37475.0,12.0
8680,-0.13,37476.0,13.0
8681,0.0,37477.0,14.0
8682,0.0,37478.0,15.0
8683,-0.1,37479.0,16.0
8684,-0.1,37480.0,18.0
8685,-0.1,37481.0,19.0
8686,-0.09,37482.0,20.0
8687,-0.09,37483.0,21.0
8688,-0.05,37484.0,20.0
8689,-0.05,37485.0,20.0
8690,-0.04,37486.0,20.0
8691,-0.03,37487.0,20.0
8692,-0.03,37488.0,20.0
8693,-0.01,37489.0,20.0
8694,-0.01,37490.0,20.0
8695,-0.01,37491.0,21.0
8696,-0.01,37492.0,22.0
8697,-0.01,37493.0,24.0
8698,-0.01,37494.0,25.0
8699,-0.01,37495.0,25.0
8700,-0.01,37496.0,26.0
8701,-0.01,37497.0,27.0
8702,-0.01,37498.0,27.0
8703,-0.01,37499.0,27.0
8704,-0.01,37501.0,28.0
8705,-0.01,37500.0,28.0
8706,-0.0,37502.0,28.0
8707,-0.0,37503.0,28.0
8708,-0.01,37504.0,29.0
